Add or Remove Topics,Create Proportions:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add New Topics:,Select Numerator:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
," total population total males total females families persons born in europe persons born in france persons born in germany persons born in greece persons born in holland persons born in hungary persons born in india persons born in ireland persons born in england persons born in denmark persons born in australia persons born in austria persons born in belgium persons born in bohemia persons born in canada and newfoundland persons born in central america persons born in china persons born in cuba and the west indies persons born in italy persons born in japan persons born in luxemburg persons born at sea persons born in wales persons born in turkey persons born in switzerland persons born in sweden and norway persons born in sweden persons born in spain persons born in south america persons born in scotland persons born in sandwich islands persons born in russia persons born in portugal persons born in poland persons born in pacific islands persons born in norway and denmark persons born in norway persons born in mexico persons born in other countries negro population, 1890 native-born white females of native parentage native-born white males of native parentage foreign-born females foreign-born males native-born females native-born males civilized indian population, 1870 civilized indian population, 1880 civilized indian population, 1890 japanese population, 1870 japanese population, 1880 japanese population, 1890 chinese population, 1870 chinese population, 1880 chinese population, 1890 negro population, 1870 negro population, 1880 native-born white males of foreign parentage native-born females of foreign parentage foreign-born white males foreign-born white males 18-44 years of age colored males 18-44 years of age native white males 21 years of age and over foreign-born white males 21 years of age and over colored males 21 years of age and over persons born in africa persons born in asia (country unspecified) persons born in the atlantic native white males 18-44 years of age colored females 5-20 years of age foreign-born white females colored males colored females native white males 5-20 years of age native white females 5-20 years of age foreign-born white males 5-20 years of age foreign-born white females 5-20 years of age colored males 5-20 years of age female colored pupils in common schools male colored pupils in common schools female white pupils in common schools male white pupils in common schools female colored teachers in common schools male colored teachers in common schools female white teachers in common schools male white teachers in common schools estimated value of farm products, 1889 valuation of livestock on hand june 1, 1890 valuation of implements and machinery valuation of land, fences, and buildings unimproved acres in farms improved acres in farms total farms farms of 1000 acres or more rented for share of products farms of 500-999 acres rented for share of products farms of 100-499 acres rented for share of products cost of fertilizers purchased 1889 acres planted in barley bushels of barley produced bushels of wheat produced acres planted in wheat bushels of rye produced acres planted in rye bushels of oats produced acres planted in oats bushels of indian corn produced acres planted in indian corn bushels of buckwheat produced acres planted in buckwheat farms of 50-99 acres rented for share of products farms of 20-49 acres rented for share of products farms of 10-19 acres rented for share of products farms of 10-19 acres cultivated by owners farms under ten acres cultivated by owners avg. size of farms (in acres) farms of 1000 acres or more farms of 500-999 acres farms of 100-499 acres farms of 50-99 acres farms of 20-49 acres farms of 10-19 acres farms under ten acres farms of 20-49 acres cultivated by owners farms of 50-99 acres cultivated by owners farms of 100-499 acres cultivated by owners farms under ten acres rented for share of products farms of 1000 acres or more rented fixed money value farms of 500-999 acres rented for fixed money value farms of 100-499 acres rented for fixed money value farms of 50-99 acres rented for fixed money value farms of 20-49 acres rented for fixed money value farms of 10-19 acres rented for fixed money value farms under ten acres rented for fixed money value farms of 1000 acres or more cultivated by owners farms of 500-999 acres cultivated by owners male pieceworkers over 16 years of age wages paid to children employed as skilled and unskilled operatives in mfg. children employed as skilled and unskilled operatives in mfg. wages paid to female skilled and unskilled operatives over 15 years of age female skilled and unskilled operatives over 15 years of age employed in mfg. wages paid to male pieceworkers over 16 years of age female pieceworkers over 15 years of age wages paid to female pieceworkers over 15 years of age children employed as pieceworkers in mfg. wages paid to children employed as pieceworkers cost of materials used in mfg. value of products, including custom work and repairing, in mfg. wages paid to male skilled and unskilled operatives over 16 of age male skilled and unskilled operatives over 16 years of age wages paid to female officers, firm members and clerks in mfg. estb. manufacturing establishments reporting aggregate amount of capital invested in mfg. estb. capital invested in plant land in mfg. estb. capital invested in plant buildings in mfg. estb. capital invested in plant machinery, tools equipment of mfg. estb. capital invested in form of live assets of mfg. estb. miscellaneous expenses in mfg. estb. average employees of all classes in mfg. estb. total annual wages paid in mfg. estb. male officers, firm members, and clerks in mfg. estb. over 16 years of age wages paid to male officers, firm member and clerks in mfg. estb. female officers, firm members, and clerks over 15 years of age dwellings ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delete Topics from this list:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" total population total males total females families persons born in europe persons born in france persons born in germany persons born in greece persons born in holland persons born in hungary persons born in india persons born in ireland persons born in england persons born in denmark persons born in australia persons born in austria persons born in belgium persons born in bohemia persons born in canada and newfoundland persons born in central america persons born in china persons born in cuba and the west indies persons born in italy persons born in japan persons born in luxemburg persons born at sea persons born in wales persons born in turkey persons born in switzerland persons born in sweden and norway persons born in sweden persons born in spain persons born in south america persons born in scotland persons born in sandwich islands persons born in russia persons born in portugal persons born in poland persons born in pacific islands persons born in norway and denmark persons born in norway persons born in mexico persons born in other countries negro population, 1890 native-born white females of native parentage native-born white males of native parentage foreign-born females foreign-born males native-born females native-born males civilized indian population, 1870 civilized indian population, 1880 civilized indian population, 1890 japanese population, 1870 japanese population, 1880 japanese population, 1890 chinese population, 1870 chinese population, 1880 chinese population, 1890 negro population, 1870 negro population, 1880 native-born white males of foreign parentage native-born females of foreign parentage foreign-born white males foreign-born white males 18-44 years of age colored males 18-44 years of age native white males 21 years of age and over foreign-born white males 21 years of age and over colored males 21 years of age and over persons born in africa persons born in asia (country unspecified) persons born in the atlantic native white males 18-44 years of age colored females 5-20 years of age foreign-born white females colored males colored females native white males 5-20 years of age native white females 5-20 years of age foreign-born white males 5-20 years of age foreign-born white females 5-20 years of age colored males 5-20 years of age female colored pupils in common schools male colored pupils in common schools female white pupils in common schools male white pupils in common schools female colored teachers in common schools male colored teachers in common schools female white teachers in common schools male white teachers in common schools estimated value of farm products, 1889 valuation of livestock on hand june 1, 1890 valuation of implements and machinery valuation of land, fences, and buildings unimproved acres in farms improved acres in farms total farms farms of 1000 acres or more rented for share of products farms of 500-999 acres rented for share of products farms of 100-499 acres rented for share of products cost of fertilizers purchased 1889 acres planted in barley bushels of barley produced bushels of wheat produced acres planted in wheat bushels of rye produced acres planted in rye bushels of oats produced acres planted in oats bushels of indian corn produced acres planted in indian corn bushels of buckwheat produced acres planted in buckwheat farms of 50-99 acres rented for share of products farms of 20-49 acres rented for share of products farms of 10-19 acres rented for share of products farms of 10-19 acres cultivated by owners farms under ten acres cultivated by owners avg. size of farms (in acres) farms of 1000 acres or more farms of 500-999 acres farms of 100-499 acres farms of 50-99 acres farms of 20-49 acres farms of 10-19 acres farms under ten acres farms of 20-49 acres cultivated by owners farms of 50-99 acres cultivated by owners farms of 100-499 acres cultivated by owners farms under ten acres rented for share of products farms of 1000 acres or more rented fixed money value farms of 500-999 acres rented for fixed money value farms of 100-499 acres rented for fixed money value farms of 50-99 acres rented for fixed money value farms of 20-49 acres rented for fixed money value farms of 10-19 acres rented for fixed money value farms under ten acres rented for fixed money value farms of 1000 acres or more cultivated by owners farms of 500-999 acres cultivated by owners male pieceworkers over 16 years of age wages paid to children employed as skilled and unskilled operatives in mfg. children employed as skilled and unskilled operatives in mfg. wages paid to female skilled and unskilled operatives over 15 years of age female skilled and unskilled operatives over 15 years of age employed in mfg. wages paid to male pieceworkers over 16 years of age female pieceworkers over 15 years of age wages paid to female pieceworkers over 15 years of age children employed as pieceworkers in mfg. wages paid to children employed as pieceworkers cost of materials used in mfg. value of products, including custom work and repairing, in mfg. wages paid to male skilled and unskilled operatives over 16 of age male skilled and unskilled operatives over 16 years of age wages paid to female officers, firm members and clerks in mfg. estb. manufacturing establishments reporting aggregate amount of capital invested in mfg. estb. capital invested in plant land in mfg. estb. capital invested in plant buildings in mfg. estb. capital invested in plant machinery, tools equipment of mfg. estb. capital invested in form of live assets of mfg. estb. miscellaneous expenses in mfg. estb. average employees of all classes in mfg. estb. total annual wages paid in mfg. estb. male officers, firm members, and clerks in mfg. estb. over 16 years of age wages paid to male officers, firm member and clerks in mfg. estb. female officers, firm members, and clerks over 15 years of age dwellings ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Select Denominator:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"total population total males total females families persons born in europe persons born in france persons born in germany persons born in greece persons born in holland persons born in hungary persons born in india persons born in ireland persons born in england persons born in denmark persons born in australia persons born in austria persons born in belgium persons born in bohemia persons born in canada and newfoundland persons born in central america persons born in china persons born in cuba and the west indies persons born in italy persons born in japan persons born in luxemburg persons born at sea persons born in wales persons born in turkey persons born in switzerland persons born in sweden and norway persons born in sweden persons born in spain persons born in south america persons born in scotland persons born in sandwich islands persons born in russia persons born in portugal persons born in poland persons born in pacific islands persons born in norway and denmark persons born in norway persons born in mexico persons born in other countries negro population, 1890 native-born white females of native parentage native-born white males of native parentage foreign-born females foreign-born males native-born females native-born males civilized indian population, 1870 civilized indian population, 1880 civilized indian population, 1890 japanese population, 1870 japanese population, 1880 japanese population, 1890 chinese population, 1870 chinese population, 1880 chinese population, 1890 negro population, 1870 negro population, 1880 native-born white males of foreign parentage native-born females of foreign parentage foreign-born white males foreign-born white males 18-44 years of age colored males 18-44 years of age native white males 21 years of age and over foreign-born white males 21 years of age and over colored males 21 years of age and over persons born in africa persons born in asia (country unspecified) persons born in the atlantic native white males 18-44 years of age colored females 5-20 years of age foreign-born white females colored males colored females native white males 5-20 years of age native white females 5-20 years of age foreign-born white males 5-20 years of age foreign-born white females 5-20 years of age colored males 5-20 years of age female colored pupils in common schools male colored pupils in common schools female white pupils in common schools male white pupils in common schools female colored teachers in common schools male colored teachers in common schools female white teachers in common schools male white teachers in common schools estimated value of farm products, 1889 valuation of livestock on hand june 1, 1890 valuation of implements and machinery valuation of land, fences, and buildings unimproved acres in farms improved acres in farms total farms farms of 1000 acres or more rented for share of products farms of 500-999 acres rented for share of products farms of 100-499 acres rented for share of products cost of fertilizers purchased 1889 acres planted in barley bushels of barley produced bushels of wheat produced acres planted in wheat bushels of rye produced acres planted in rye bushels of oats produced acres planted in oats bushels of indian corn produced acres planted in indian corn bushels of buckwheat produced acres planted in buckwheat farms of 50-99 acres rented for share of products farms of 20-49 acres rented for share of products farms of 10-19 acres rented for share of products farms of 10-19 acres cultivated by owners farms under ten acres cultivated by owners avg. size of farms (in acres) farms of 1000 acres or more farms of 500-999 acres farms of 100-499 acres farms of 50-99 acres farms of 20-49 acres farms of 10-19 acres farms under ten acres farms of 20-49 acres cultivated by owners farms of 50-99 acres cultivated by owners farms of 100-499 acres cultivated by owners farms under ten acres rented for share of products farms of 1000 acres or more rented fixed money value farms of 500-999 acres rented for fixed money value farms of 100-499 acres rented for fixed money value farms of 50-99 acres rented for fixed money value farms of 20-49 acres rented for fixed money value farms of 10-19 acres rented for fixed money value farms under ten acres rented for fixed money value farms of 1000 acres or more cultivated by owners farms of 500-999 acres cultivated by owners male pieceworkers over 16 years of age wages paid to children employed as skilled and unskilled operatives in mfg. children employed as skilled and unskilled operatives in mfg. wages paid to female skilled and unskilled operatives over 15 years of age female skilled and unskilled operatives over 15 years of age employed in mfg. wages paid to male pieceworkers over 16 years of age female pieceworkers over 15 years of age wages paid to female pieceworkers over 15 years of age children employed as pieceworkers in mfg. wages paid to children employed as pieceworkers cost of materials used in mfg. value of products, including custom work and repairing, in mfg. wages paid to male skilled and unskilled operatives over 16 of age male skilled and unskilled operatives over 16 years of age wages paid to female officers, firm members and clerks in mfg. estb. manufacturing establishments reporting aggregate amount of capital invested in mfg. estb. capital invested in plant land in mfg. estb. capital invested in plant buildings in mfg. estb. capital invested in plant machinery, tools equipment of mfg. estb. capital invested in form of live assets of mfg. estb. miscellaneous expenses in mfg. estb. average employees of all classes in mfg. estb. total annual wages paid in mfg. estb. male officers, firm members, and clerks in mfg. estb. over 16 years of age wages paid to male officers, firm member and clerks in mfg. estb. female officers, firm members, and clerks over 15 years of age dwellings ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sort Data by:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Name (default)total population total males total females families persons born in europe persons born in france persons born in germany persons born in greece persons born in holland persons born in hungary persons born in india persons born in ireland persons born in england persons born in denmark persons born in australia persons born in austria persons born in belgium persons born in bohemia persons born in canada and newfoundland persons born in central america persons born in china persons born in cuba and the west indies persons born in italy persons born in japan persons born in luxemburg persons born at sea persons born in wales persons born in turkey persons born in switzerland persons born in sweden and norway persons born in sweden persons born in spain persons born in south america persons born in scotland persons born in sandwich islands persons born in russia persons born in portugal persons born in poland persons born in pacific islands persons born in norway and denmark persons born in norway persons born in mexico persons born in other countries negro population, 1890 native-born white females of native parentage native-born white males of native parentage foreign-born females foreign-born males native-born females native-born males civilized indian population, 1870 civilized indian population, 1880 civilized indian population, 1890 japanese population, 1870 japanese population, 1880 japanese population, 1890 chinese population, 1870 chinese population, 1880 chinese population, 1890 negro population, 1870 negro population, 1880 native-born white males of foreign parentage native-born females of foreign parentage foreign-born white males foreign-born white males 18-44 years of age colored males 18-44 years of age native white males 21 years of age and over foreign-born white males 21 years of age and over colored males 21 years of age and over persons born in africa persons born in asia (country unspecified) persons born in the atlantic native white males 18-44 years of age colored females 5-20 years of age foreign-born white females colored males colored females native white males 5-20 years of age native white females 5-20 years of age foreign-born white males 5-20 years of age foreign-born white females 5-20 years of age colored males 5-20 years of age female colored pupils in common schools male colored pupils in common schools female white pupils in common schools male white pupils in common schools female colored teachers in common schools male colored teachers in common schools female white teachers in common schools male white teachers in common schools estimated value of farm products, 1889 valuation of livestock on hand june 1, 1890 valuation of implements and machinery valuation of land, fences, and buildings unimproved acres in farms improved acres in farms total farms farms of 1000 acres or more rented for share of products farms of 500-999 acres rented for share of products farms of 100-499 acres rented for share of products cost of fertilizers purchased 1889 acres planted in barley bushels of barley produced bushels of wheat produced acres planted in wheat bushels of rye produced acres planted in rye bushels of oats produced acres planted in oats bushels of indian corn produced acres planted in indian corn bushels of buckwheat produced acres planted in buckwheat farms of 50-99 acres rented for share of products farms of 20-49 acres rented for share of products farms of 10-19 acres rented for share of products farms of 10-19 acres cultivated by owners farms under ten acres cultivated by owners avg. size of farms (in acres) farms of 1000 acres or more farms of 500-999 acres farms of 100-499 acres farms of 50-99 acres farms of 20-49 acres farms of 10-19 acres farms under ten acres farms of 20-49 acres cultivated by owners farms of 50-99 acres cultivated by owners farms of 100-499 acres cultivated by owners farms under ten acres rented for share of products farms of 1000 acres or more rented fixed money value farms of 500-999 acres rented for fixed money value farms of 100-499 acres rented for fixed money value farms of 50-99 acres rented for fixed money value farms of 20-49 acres rented for fixed money value farms of 10-19 acres rented for fixed money value farms under ten acres rented for fixed money value farms of 1000 acres or more cultivated by owners farms of 500-999 acres cultivated by owners male pieceworkers over 16 years of age wages paid to children employed as skilled and unskilled operatives in mfg. children employed as skilled and unskilled operatives in mfg. wages paid to female skilled and unskilled operatives over 15 years of age female skilled and unskilled operatives over 15 years of age employed in mfg. wages paid to male pieceworkers over 16 years of age female pieceworkers over 15 years of age wages paid to female pieceworkers over 15 years of age children employed as pieceworkers in mfg. wages paid to children employed as pieceworkers cost of materials used in mfg. value of products, including custom work and repairing, in mfg. wages paid to male skilled and unskilled operatives over 16 of age male skilled and unskilled operatives over 16 years of age wages paid to female officers, firm members and clerks in mfg. estb. manufacturing establishments reporting aggregate amount of capital invested in mfg. estb. capital invested in plant land in mfg. estb. capital invested in plant buildings in mfg. estb. capital invested in plant machinery, tools equipment of mfg. estb. capital invested in form of live assets of mfg. estb. miscellaneous expenses in mfg. estb. average employees of all classes in mfg. estb. total annual wages paid in mfg. estb. male officers, firm members, and clerks in mfg. estb. over 16 years of age wages paid to male officers, firm member and clerks in mfg. estb. female officers, firm members, and clerks over 15 years of age dwellings ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ascending  Descending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Virginia Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PO Box 400113, Charlottesville, VA 22904-4113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ph: (434) 924-3021, fax: (434) 924-1431, library@virginia.edu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libraries | Depts./Contacts | U.Va. Home | ITC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Website Feedback | Search | Questions? Ask a Librarian | Hours | Map | Policies | Press | Jobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
© 2007 by the Rector and Visitors of the University of Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
