SOUTH DAKOTA,"583,888","36,359","131,060","76,673","47,945","507,215","353,625","40,936","360,634","34,710","131,090","317,112","266,776","178,189","443,466","52,889","112,910","183,979","60,021",N/A,"13,189","1,102",N/A,N/A,"9,998",800,484,N/A,N/A,N/A,"20,918","21,543",N/A,"2,656",594,"2,980","1,158",N/A,N/A,N/A,251,503,"2,629",366,"8,442",380,"27,803","17,489","1,144","9,640",797,N/A,"38,988",N/A,"1,004","5,741",N/A,"1,189","2,403","6,396","4,089",300,735,"563,771","65,769","38,612","13,813","54,528",341,"5,126","32,495","8,020","4,376","100,628","74,446","306,952","256,819",817,468,349,"19,300","14,514","245,652","143,045","9,637","329,931",N/A,998,"4,994",N/A,N/A,N/A,"6,294","4,024","1,381",386,N/A,"5,371","98,334",697,"52,792","52,771","3,443",110,N/A,N/A,N/A,"55,194","21,796","6,848","93,998","44,419","44,653","2,509",95,"38,804","122,642","1,073","5,550",604,"2,323",24,"12,750","1,239","4,896",38,"4,759,542","6,066,755","19,231","2,736","20,237","35,011","17,579","40,405","694,510","10,779,500","296,652","11,156","13,918,757","288,166","635,199",429,65,"5,142","14,024","2,106","2,301","3,668","19,314,938","57,984","49,360","77,644","399,875","262,902","3,001,574","15,243,664","7,646,184","98,953,050","125,507,249","76,868","25,476","2,808","2,174","9,698","24,811","8,230","28,396","2,406","1,121",368,341,99,"127,739"
TENNESSEE,"2,184,789","138,994","462,553","441,045","335,722","1,743,779","1,684,779","326,639","1,693,977","143,781","526,103","1,103,491","1,081,298","552,668","1,621,179","212,375","455,703","738,478","243,328",77,"2,484",561,N/A,N/A,363,800,179,N/A,N/A,N/A,89,"3,903",374,78,376,"2,296","2,033",N/A,N/A,N/A,305,252,64,267,"4,564","1,224",74,"1,505",414,237,764,N/A,"6,076",N/A,305,346,N/A,44,258,87,"1,321",293,282,"1,711,432","411,200","7,142","4,977","10,112","119,142",95,"5,444",464,"1,867","18,459","17,795","869,622","841,810","473,088","233,710","239,378",269,"2,752","1,654,606","20,572","2,337","1,242,319",N/A,91,"1,050",N/A,N/A,N/A,163,"2,043",N/A,N/A,N/A,637,"17,985","360,663","351,218","5,723",782,"97,927",N/A,N/A,N/A,"198,741","80,875","29,198","328,474","264,147","4,787",617,"58,895","129,733","438,547","42,274","86,677","47,743",628,"38,273","221,071","120,966","1,488","98,541","3,313,067","5,034,091","101,061","10,700",715,"132,710","24,044","120,081","332,368","7,461,499","137,162","68,247","10,992,818","115,918","334,929",826,"27,557",157,"73,347","2,494","27,436","2,884","14,672,637","144,125","206,821","246,012","37,098,016","4,486,281","10,430,975","12,617,538","771,123","55,302,278","120,706,211","41,687",883,"38,308",481,"1,878","8,301","14,149","41,545","60,105","72,212","32,485","14,713",143,"444,814"
TEXAS,"3,896,542","248,942","798,426","938,104","559,872","2,958,438","2,488,838","520,759","2,527,951","255,595","961,329","2,017,626","1,878,916","1,003,357","2,848,904","402,384","859,176","1,363,713","456,792",259,"5,736","2,036",N/A,847,"4,703","1,773","1,359",N/A,N/A,N/A,"1,784","44,917",756,424,926,"5,355","7,190","124,238",N/A,N/A,"1,811",301,239,425,"7,752","5,728","1,649","4,002","1,370","4,724","1,172",N/A,"78,921",N/A,"1,428","24,001","1,044",N/A,N/A,844,"4,764","1,500",N/A,"3,204,848","642,464","56,879","24,467","112,152","166,398",997,"43,383","6,833","37,865","239,984","134,535","1,671,437","1,533,411","690,049","344,941","345,108","1,645","89,244","2,602,950","227,379","24,071","2,115,793","3,498",N/A,N/A,N/A,N/A,N/A,"1,287","8,463",N/A,N/A,327,"20,566","224,580","507,089","589,581","89,286","20,547","159,597",N/A,N/A,N/A,"387,184","148,426","39,162","603,148","438,349","53,842","7,880","103,014","215,964","790,736","64,245","109,328","31,196","28,191","49,699","282,904","90,591","67,295","124,618","12,755,845","25,279,104","219,575","21,232","16,721","157,910","28,348","167,515","1,034,014","13,882,422","653,102","184,753","156,091,617","722,399","17,954,949","2,332","48,605","12,012","158,958","8,634","17,549","8,639","69,201,014","195,863","318,988","417,770","202,150,478","2,304,874","12,122,255","12,824,433","1,621,503","67,109,923","298,133,466","262,398","28,864","69,918","11,123","12,833","27,185","31,864","94,574","112,237","98,583","19,891","9,069",411,"779,177"
UTAH,"373,351","22,392","77,339","172,934","108,168","200,417","168,581","105,427","171,322","22,472","84,934","196,863","176,488","104,115","274,778","36,082","76,152","121,016","40,070",N/A,568,"2,853",251,N/A,"7,227","1,691",361,N/A,N/A,N/A,"2,304","3,963","4,039","1,392",171,"1,656","3,117",145,N/A,N/A,303,"1,672",587,N/A,"2,291",901,"1,562",252,"3,243","5,906","1,399",N/A,"3,385",N/A,530,595,690,N/A,N/A,"10,169","23,556",166,"1,905","366,583","32,979","23,472","11,333","32,652",568,"3,111","15,351","2,415","9,626","63,393","57,544","192,118","174,465","1,144",691,453,"5,624","17,376","171,663","73,983","5,260","207,176","1,687",N/A,N/A,N/A,N/A,N/A,"8,300","18,082","1,012",N/A,N/A,"1,870","61,840","1,026","46,139","27,040","2,245",106,N/A,N/A,199,"38,068","15,013","4,779","65,214","39,387","23,777","1,874",86,"27,146","85,006",850,"3,477",372,"1,959",26,"6,821",832,"3,636",49,"99,677","194,233","1,720",216,"5,166","14,380","2,586","17,176","101,418","1,202,072","9,582",837,"6,545,737","66,462","315,376",194,59,257,"1,404",296,490,97,"2,888,090","19,762","15,948","21,676","2,151,794","888,492","1,591,847","7,429,901","330,300","6,092,281","18,484,615","82,184","5,452",276,390,551,"1,309","1,372","3,660","4,170","5,550","2,541","1,836",297,"72,649"
VERMONT,"355,956","18,523","85,178","168,943","148,406","187,013","195,235","139,180","204,461","18,765","68,739","182,568","173,388","113,506","289,128","25,962","57,413","94,701","31,451",N/A,"2,455","2,615",N/A,351,"1,331",214,220,N/A,N/A,79,102,797,113,N/A,539,"4,938","4,594",N/A,N/A,N/A,219,"1,043",N/A,78,"9,742","1,854",N/A,"1,101","1,426",905,45,N/A,777,N/A,196,407,N/A,"13,228","4,154",74,"1,183",98,761,"354,298","69,387","11,497","7,870","23,759",975,18,"10,811","1,164","9,652","49,861","35,548","181,372","172,926","1,621","1,173",448,37,"3,674","229,382","39,507","2,132","239,999",N/A,"14,643","11,397",N/A,N/A,N/A,172,"2,463",293,N/A,N/A,"1,087","47,654","1,446","39,305","15,048","2,926",129,N/A,N/A,N/A,"30,391","10,565","2,938","53,342","36,576","14,036","2,613",113,"22,951","66,845",677,"6,039","2,561","3,439",38,"10,806","4,495","6,239",69,"259,884","638,141","4,008",17,"3,259","24,789","1,272","26,793","88,566","1,321,497","16,096","1,642","7,926,085","52,584","208,938",636,2,403,"3,603",134,"2,182",50,"3,816,498","28,065","28,968","32,709","4,854,038","910,881","2,615,299","16,335,530","79,211","2,651,877","27,446,836","9,124","3,721",20,125,607,"3,322","5,194","9,492","5,910","3,481","1,937","2,581",60,"77,466"
VIRGINIA,"2,061,612","124,689","419,452","476,529","354,861","1,585,083","1,499,323","34,067","1,514,117","132,040","494,292","1,035,348","1,026,264","523,532","1,536,297","203,357","440,920","697,649","237,563",72,"4,377","1,246",N/A,67,368,241,N/A,484,144,N/A,311,"4,221",721,99,"1,783","2,450","2,449",N/A,N/A,N/A,300,225,71,626,"3,814","1,110",222,"3,000",728,215,109,N/A,"5,482",N/A,533,787,381,N/A,N/A,140,"1,801",153,128,"1,389,809","338,098","6,290","4,389","14,882","159,593",280,"6,411",859,"4,693","26,628","16,330","704,363","685,446","671,096","330,542","340,554",707,"2,846","1,325,238","21,613","2,919","1,013,694","1,337",N/A,N/A,N/A,N/A,N/A,239,"3,680",N/A,N/A,N/A,"1,281","25,639","496,418","278,208","7,355","1,410","153,827",N/A,N/A,N/A,"191,134","69,627","21,865","301,007","203,703","5,882","1,006","90,367","109,873","392,499","46,831","92,917","33,680","1,297","57,867","232,911","81,457","2,368","148,950","2,077,744","4,119,966","48,729","32,228","1,574","99,862","15,700","117,964","402,841","7,471,786","101,862","33,472","27,354,426","320,528","660,325","1,625","15,706",139,"32,884","2,636","11,413","1,208","14,715,345","133,664","134,155","184,018","23,988,454","4,442,334","17,338,496","10,256,998","4,510,946","39,993,929","100,531,157","40,262","1,749","48,114",992,"3,450","11,138","14,963","32,997","38,342","42,390","22,055","17,464",227,"400,445"
WASHINGTON,"1,141,990","64,017","254,692","605,530","227,614","536,460","290,489","211,477","306,626","57,716","214,535","658,663","483,327","441,294","933,556","78,943","171,745","293,478","92,802",N/A,"10,961","7,100",N/A,N/A,"32,195","3,446","1,149",N/A,N/A,N/A,"28,363","29,382","4,177","2,157","1,160","10,178","13,114",N/A,N/A,N/A,"2,340","1,975","1,656",N/A,"14,395","3,074","18,486","6,136","3,904","18,244","2,054",N/A,"37,184",N/A,"4,331","4,947",N/A,"2,518","12,038","4,988","10,505","1,151","1,639","1,109,111","199,779","49,855","25,821","147,224","3,120","15,495","68,895","15,258","43,202","241,197","107,683","635,496","473,615","6,058","3,736","2,322","26,821","31,926","585,386","174,845","19,869","670,029",N/A,"3,711","35,552",N/A,N/A,N/A,"7,804","19,413","8,718",N/A,"1,227","12,744","234,928","5,517","99,528","60,539","8,674",480,N/A,N/A,N/A,"87,681","36,179","11,861","147,219","85,458","52,594","7,278",390,"59,538","195,259","1,659","10,580",840,"6,993",121,"18,416","1,836","11,233",239,"1,453,014","2,067,982","7,726",701,"15,641","31,163","5,776","41,729","430,624","4,760,836","111,930","3,459","29,414,474","159,461","529,082",961,413,"1,475","5,838",923,"3,089",255,"9,115,171","47,505","37,770","56,192","5,591,429","5,270,473","5,982,665","17,147,648","172,700","44,762,138","78,927,053","66,836","17,297","1,125","1,726","3,481","6,126","3,089","13,884","7,105","10,252","5,373","4,593",563,"238,822"
WEST VIRGINIA,"1,221,119","75,301","248,480","228,242","137,464","992,877","821,336","125,465","833,335","74,176","280,504","644,044","577,075","338,349","903,822","116,314","247,341","396,818","131,027",259,"5,143","1,088",N/A,464,278,600,N/A,726,420,N/A,N/A,"6,327",787,60,"5,939","2,290","17,286",N/A,N/A,N/A,535,880,N/A,"1,597","5,936","3,393",N/A,"1,935",851,196,587,N/A,"11,276",N/A,216,"2,338",222,N/A,N/A,51,"2,562",340,635,"1,156,817","264,694","9,987","6,130","34,687","22,757",94,"7,263","1,358","22,545","57,072","22,231","607,326","549,491","64,173","36,607","27,566",129,"3,488","1,042,107","35,407","3,521","798,132",854,N/A,N/A,N/A,N/A,N/A,67,"3,505",127,61,800,"8,360","54,646","50,925","224,980","9,105","2,841","10,404",N/A,N/A,N/A,"119,057","42,003","13,892","204,076","186,709","7,552","1,878","7,927","85,019","259,971","11,367","35,040","21,022","8,528","5,457","74,866","51,407","13,075","10,347","781,820","1,557,745","19,835",558,746,"74,674","7,660","68,318","207,994","4,606,103","47,261","9,576","9,135,665","133,834","284,502",872,143,86,"19,606",776,"8,560",923,"8,184,195","75,978","95,138","96,685","6,482,037","3,340,124","6,968,618","7,492,747","93,550","15,997,700","40,374,776","24,022",839,708,437,"1,316","4,767","7,481","20,156","26,806","20,323","7,863","7,419",117,"239,128"
WISCONSIN,"2,333,860","142,130","499,629","1,004,320","811,096","1,329,540","1,257,946","790,213","1,278,829","146,627","534,911","1,208,578","1,125,282","683,743","1,829,811","197,633","443,787","732,544","246,154",N/A,"29,644","3,885",N/A,N/A,"25,739","8,036",N/A,N/A,N/A,N/A,"56,999","233,384","2,764","7,379","10,554","14,049","9,273",N/A,N/A,N/A,"1,396","2,507","9,175","2,321","41,218","3,612","71,681","13,906","4,244","23,268","7,613",N/A,"396,640",N/A,"3,210","31,005",N/A,"10,024","9,328","15,903","17,502","1,595","3,819","2,320,555","148,636","207,808","54,160","269,237","1,082","2,820","142,848","47,708","42,937","512,569","320,503","1,201,620","1,118,935","2,900","1,476","1,424","10,405","61,404","763,225","724,258","35,744","1,317,100",N/A,"7,992","16,929",N/A,N/A,N/A,"16,454","13,959","5,705",N/A,"4,020","38,691","502,591","2,500","199,785","226,252","14,938",341,N/A,N/A,N/A,"231,023","66,858","18,678","399,093","181,308","203,037","12,559",303,"168,070","484,629","3,798","27,038","5,432","20,433",58,"57,769","11,468","43,662",113,"2,125,748","3,335,777","24,654",549,"63,379","87,094","10,494","140,528","952,917","9,626,706","224,110","11,238","24,605,725","155,152","355,133","1,451",38,"5,603","19,013","2,129","10,629",658,"17,369,156","151,022","107,180","177,127","15,321,940","2,896,372","12,511,816","40,866,396","3,620,773","73,141,919","148,359,216","55,256","69,356",591,141,966,"9,271","20,196","58,439","54,007","23,460","4,883","5,491",273,"462,355"
WYOMING,"145,965","8,466","32,092","43,221","33,526","102,744","59,005","26,657","65,874","6,249","25,544","91,670","54,295","63,201","117,585","10,232","21,061","35,776","10,829",N/A,763,"1,811",N/A,N/A,"2,497",251,413,N/A,N/A,N/A,623,"2,637","1,915",N/A,437,"1,359","1,961",186,170,N/A,314,419,N/A,160,"2,292",472,381,273,"1,188","1,455",194,N/A,"3,339",N/A,650,"1,337",N/A,113,504,866,"2,666",166,389,"140,318","30,706","6,947","3,782","18,263","1,325","2,178","6,837","1,937","8,125","27,118","12,753","87,497","52,821","2,235","1,544",691,"3,412","3,956","80,696","19,751","1,364","86,186",N/A,143,"1,276",N/A,N/A,N/A,962,"2,985","1,380",N/A,N/A,"3,966","26,381","2,024","13,560","6,143",881,137,N/A,N/A,N/A,"9,894","3,919","1,308","17,793","11,507","5,278",673,116,"7,899","23,020",351,"2,594",157,"1,810",50,"3,874",298,"2,548",102,"125,888","527,437",897,61,"1,753","7,965","1,102","8,677","71,277","940,372","9,454",407,"17,184,459","189,900","2,862,992",311,3,99,795,197,266,27,"5,152,581","9,779","9,019","10,987","182,833","53,790","856,639","6,077,354","107,843","2,744,502","10,022,961","97,594","1,903",65,"1,155",984,"2,846",783,"3,816",645,338,53,83,284,"30,969"
   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add or Remove Topics,Create Proportions:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add New Topics:,Select Numerator:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
," total population total persons 18-20 years of age families urban population 1910 (2,500+) urban population 1900 (2,500+) rural population 1910 (remdr cnty/state) rural population 1900 (remdr cnty/state) urban population 1900 (2,500+) rural population 1900 (remdr cnty/state) total persons 15-17 years of age total persons 10-20 years of age total males total females total males of voting age total persons ten years of age and over total persons 6-9 years of age total persons 6-14 years of age total persons 6-20 years of age total persons 10-14 years of age white persons born in rumania white persons born in russia white persons born in scotland white persons born in servia white persons born in spain white persons born in sweden white persons born in switzerland white persons born in turkey white persons born in asian turkey white persons born in european turkey white persons born in portugal white persons born in norway white persons born in germany white persons born in greece white persons born in holland white persons born in hungary white persons born in ireland white persons born in italy white persons born in mexico white persons born in montenegro white persons born in newfoundland white persons born in france white persons born in wales native white persons w / both parents born in holland native white persons w / both parents born in hungary native white persons w / both parents born in ireland native white persons w / both parents born in italy native white persons w / both parents born in norway native white persons w / both parents born in russia native white persons w / both parents born in scotland native white persons w / both parents in sweden native white persons w / both parents born in switzerland native white persons w / both parents born in greece native white persons w / both parents born in germany white persons born in the west indies white persons born in other foreign native white persons w / both parents born in austria native white persons w / both parents born in canada native white persons w / both parents born in canada (french) native white persons w / both parents born in canada (other) native white persons w / both parents born in denmark native white persons w / both parents born in england native white persons w / both parents born in france native white persons w / both parents born in wales total white persons native white males of voting age of native parentage native white males of voting age of foreign parentage native white males of voting age of mixed parentage foreign-born white males of voting age negro males of voting age indian, chinese, japanese and males of all other races of voting age naturalized foreign-born white males of voting age foreign-born white males of voting age with first papers alien foreign-born white males of voting age foreign-born white persons native white persons of mixed parentage white males white females total negroes negro males negro females indians, chinese, japanese and persons of all other races all other persons of foreign parentage native white persons of native parentage native white persons of foreign parentage foreign-born white males of voting age of unknown citizenship status total native white persons ten years of age and over white persons born in canada white persons born in canada (french white persons born in canada (other) white persons born in central america white persons born in cuba white persons born in cuba and the other west indies white persons born in denmark white persons born in england white persons born in finland white persons born in bulgaria white persons born in belgium white persons born in austria total foreign-born white persons ten years of age and over total negroes, ten years of age and over total native white persons 6-14 years of age of native parentage total native white persons 6-14 years of age of foreign or mixed parentage total foreign-born white persons 6-14 years of age total negroes 6-14 years of age white persons born in africa (country unspecified white persons born in the atlantic islands white persons born in australia persons 10-14 years of age attending school persons 15-17 years of age attending school persons 18-20 years of age attending school persons 6-14 years of age attending school native white persons 6-14 years of age of native parentage attending school native white persons 6-14 years of age of foreign or mixed parentage attending school foreign-born white persons 6-14 years of age attending school negroes 6-14 years of age attending school persons 6-9 years of age attending school persons 6-20 years of age attending school illiterate persons 10-20 years of age total illiterate males of voting age illiterate native white males of voting age illiterate foreign-born white males of voting age illiterate negro males of voting age illiterate persons ten years of age and over illiterate native white persons ten years of age and over illiterate foreign-born white persons ten years of age and over illiterate negroes ten years of age and over acres of improved land in farms operated by tenants acres of land in farms operated by tenants total farms operated by tenants negro and other non-white farm owners foreign-born white farm owners native white farm owners farms consisting of owned and hired land in farms operated by owners farms consisting of owned land only operated by owners value of land and buildings in farms operated by owners acres of improved land in farms operated by owners value of land and buildings in farms operated by tenants total farms operated by share tenant value of land and buildings in farms operated by managers acres of improved land in farms operated by managers acres of land in farms operated by managers total farms operated by managers total farms operated by negro and other non-white tenants total farms operated by foreign-born tenants total farms operated by native white tenants total farms operated by tenants, tenure not specified total farms operated by cash tenants total farms operated by share-cash tenants acres of land in farms operated by owners total farms operated by owners farms of native whites total farms value of all other crops value of fruits and nuts value of vegetables value of hay and forage value of other grains and seeds value of cereals total value of all crops land area (in square miles) farms of foreign-born whites farms of negroes and other non-whites farms of 1,000 or more acres farms of 500-999 acres farms of 260-499 acres farms of 175-259 acres farms of 100-174 acres farms of 50-99 acres farms of 20-49 acres farms of 10-19 acres farms of 3-9 acres farms of under three acres dwellings ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delete Topics from this list:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" total population total persons 18-20 years of age families urban population 1910 (2,500+) urban population 1900 (2,500+) rural population 1910 (remdr cnty/state) rural population 1900 (remdr cnty/state) urban population 1900 (2,500+) rural population 1900 (remdr cnty/state) total persons 15-17 years of age total persons 10-20 years of age total males total females total males of voting age total persons ten years of age and over total persons 6-9 years of age total persons 6-14 years of age total persons 6-20 years of age total persons 10-14 years of age white persons born in rumania white persons born in russia white persons born in scotland white persons born in servia white persons born in spain white persons born in sweden white persons born in switzerland white persons born in turkey white persons born in asian turkey white persons born in european turkey white persons born in portugal white persons born in norway white persons born in germany white persons born in greece white persons born in holland white persons born in hungary white persons born in ireland white persons born in italy white persons born in mexico white persons born in montenegro white persons born in newfoundland white persons born in france white persons born in wales native white persons w / both parents born in holland native white persons w / both parents born in hungary native white persons w / both parents born in ireland native white persons w / both parents born in italy native white persons w / both parents born in norway native white persons w / both parents born in russia native white persons w / both parents born in scotland native white persons w / both parents in sweden native white persons w / both parents born in switzerland native white persons w / both parents born in greece native white persons w / both parents born in germany white persons born in the west indies white persons born in other foreign native white persons w / both parents born in austria native white persons w / both parents born in canada native white persons w / both parents born in canada (french) native white persons w / both parents born in canada (other) native white persons w / both parents born in denmark native white persons w / both parents born in england native white persons w / both parents born in france native white persons w / both parents born in wales total white persons native white males of voting age of native parentage native white males of voting age of foreign parentage native white males of voting age of mixed parentage foreign-born white males of voting age negro males of voting age indian, chinese, japanese and males of all other races of voting age naturalized foreign-born white males of voting age foreign-born white males of voting age with first papers alien foreign-born white males of voting age foreign-born white persons native white persons of mixed parentage white males white females total negroes negro males negro females indians, chinese, japanese and persons of all other races all other persons of foreign parentage native white persons of native parentage native white persons of foreign parentage foreign-born white males of voting age of unknown citizenship status total native white persons ten years of age and over white persons born in canada white persons born in canada (french white persons born in canada (other) white persons born in central america white persons born in cuba white persons born in cuba and the other west indies white persons born in denmark white persons born in england white persons born in finland white persons born in bulgaria white persons born in belgium white persons born in austria total foreign-born white persons ten years of age and over total negroes, ten years of age and over total native white persons 6-14 years of age of native parentage total native white persons 6-14 years of age of foreign or mixed parentage total foreign-born white persons 6-14 years of age total negroes 6-14 years of age white persons born in africa (country unspecified white persons born in the atlantic islands white persons born in australia persons 10-14 years of age attending school persons 15-17 years of age attending school persons 18-20 years of age attending school persons 6-14 years of age attending school native white persons 6-14 years of age of native parentage attending school native white persons 6-14 years of age of foreign or mixed parentage attending school foreign-born white persons 6-14 years of age attending school negroes 6-14 years of age attending school persons 6-9 years of age attending school persons 6-20 years of age attending school illiterate persons 10-20 years of age total illiterate males of voting age illiterate native white males of voting age illiterate foreign-born white males of voting age illiterate negro males of voting age illiterate persons ten years of age and over illiterate native white persons ten years of age and over illiterate foreign-born white persons ten years of age and over illiterate negroes ten years of age and over acres of improved land in farms operated by tenants acres of land in farms operated by tenants total farms operated by tenants negro and other non-white farm owners foreign-born white farm owners native white farm owners farms consisting of owned and hired land in farms operated by owners farms consisting of owned land only operated by owners value of land and buildings in farms operated by owners acres of improved land in farms operated by owners value of land and buildings in farms operated by tenants total farms operated by share tenant value of land and buildings in farms operated by managers acres of improved land in farms operated by managers acres of land in farms operated by managers total farms operated by managers total farms operated by negro and other non-white tenants total farms operated by foreign-born tenants total farms operated by native white tenants total farms operated by tenants, tenure not specified total farms operated by cash tenants total farms operated by share-cash tenants acres of land in farms operated by owners total farms operated by owners farms of native whites total farms value of all other crops value of fruits and nuts value of vegetables value of hay and forage value of other grains and seeds value of cereals total value of all crops land area (in square miles) farms of foreign-born whites farms of negroes and other non-whites farms of 1,000 or more acres farms of 500-999 acres farms of 260-499 acres farms of 175-259 acres farms of 100-174 acres farms of 50-99 acres farms of 20-49 acres farms of 10-19 acres farms of 3-9 acres farms of under three acres dwellings ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Select Denominator:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
